index_scraped,Strasse,Nummer,Letter,Postleitzahl,Ort,Anzahl Zimmer,Flaeche m2,Preis CHF,Total,Schweiz,Ausland,Mann,Frau,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90 und mehr,Ledig,Verheiratet,Verwitwet,Geschieden,Unverheiratet,In eingetrage-ner Partner-schaft,Aufgelöste Partnerschaft
306_immo,weitegasse,6,,8001,zuerich,1.0,30,1850,5403,3702,1701,2874,2529,152,129,131,139,296,588,606,495,393,322,387,382,317,277,256,263,138,70,62,3173,1416,169,568,0,65,11
2741_home,weizackerstr.,12,,8405,winterthur,3.5,,1526,18295,14588,3707,8826,9469,935,988,1007,965,975,1097,1123,1255,1177,1148,1330,1336,1007,979,929,928,595,352,169,7700,8142,926,1498,1,16,12
1639_immo,welschmattstr.,41,,4055,basel,2.5,100,3350,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
611_immo,weltpoststr.,3,b,3015,bern,2.5,66,1870,3042,2172,870,1396,1646,133,139,161,146,135,171,186,182,154,165,174,175,175,168,190,217,151,123,97,1264,1272,235,259,0,11,1
735_immo,weltpoststr.,3,a,3015,bern,4.5,101,2620,3042,2172,870,1396,1646,133,139,161,146,135,171,186,182,154,165,174,175,175,168,190,217,151,123,97,1264,1272,235,259,0,11,1
892_immo,weltpoststr.,8,c,3015,bern,2.5,85,2090,3042,2172,870,1396,1646,133,139,161,146,135,171,186,182,154,165,174,175,175,168,190,217,151,123,97,1264,1272,235,259,0,11,1
638_flat,weltpoststr.,3,a,3015,bern,4.5,102,2620,3042,2172,870,1396,1646,133,139,161,146,135,171,186,182,154,165,174,175,175,168,190,217,151,123,97,1264,1272,235,259,0,11,1
545_home,werdgaesschen,25,,8004,zuerich,2.0,45,2190,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
388_home,werdstr.,4,,8004,zuerich,4.0,,,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
387_home,werdstraße,123,,8003,zuerich,2.5,76,3200,20458,13644,6814,10342,10116,1102,801,605,512,727,2464,3465,2618,1888,1369,1179,990,828,606,493,349,218,154,90,13632,4694,384,1587,1,137,21
2201_immo,werftestr.,4,a,6005,luzern,3.5,131,3400,22778,19185,3593,10764,12014,1148,943,781,746,974,1766,2242,1985,1645,1376,1479,1532,1238,1067,1052,995,822,635,352,11661,7731,1278,2034,0,64,9
2329_home,werkgasse,56,,3018,bern,1.0,23,990,17925,11755,6170,8625,9300,952,885,757,690,991,1377,1462,1335,1183,1059,1120,1209,1021,848,793,825,621,487,310,8245,6601,1113,1920,0,39,7
2342_home,werkgasse,56,,3018,bern,3.0,67,1770,17925,11755,6170,8625,9300,952,885,757,690,991,1377,1462,1335,1183,1059,1120,1209,1021,848,793,825,621,487,310,8245,6601,1113,1920,0,39,7
2337_home,werkgasse,56,,3018,bern,2.0,52,1490,17925,11755,6170,8625,9300,952,885,757,690,991,1377,1462,1335,1183,1059,1120,1209,1021,848,793,825,621,487,310,8245,6601,1113,1920,0,39,7
751_immo,werkgasse,51,,3018,bern,3.0,75,1650,17925,11755,6170,8625,9300,952,885,757,690,991,1377,1462,1335,1183,1059,1120,1209,1021,848,793,825,621,487,310,8245,6601,1113,1920,0,39,7
1001_immo,werkgasse,22,,3018,bern,2.5,42,1100,17925,11755,6170,8625,9300,952,885,757,690,991,1377,1462,1335,1183,1059,1120,1209,1021,848,793,825,621,487,310,8245,6601,1113,1920,0,39,7
2350_immo,werkhofstr.,22,,6005,luzern,1.5,44,1325,22778,19185,3593,10764,12014,1148,943,781,746,974,1766,2242,1985,1645,1376,1479,1532,1238,1067,1052,995,822,635,352,11661,7731,1278,2034,0,64,9
497_immo,wernerstr.,24,,3006,bern,6.5,180,3680,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
2366_home,wernerstr.,26,,3006,bern,2.5,77,1800,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
2362_immo,wesemlin-terrasse,5,,6006,luzern,3.5,65,1690,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
18_home,wesemlinstr.,2,,6006,luzern,2.5,74,1575,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
2174_immo,wesemlinstr.,4,,6006,luzern,2.5,50,1835,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
2191_immo,wesemlinstr.,2,,6006,luzern,2.5,71,1670,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
505_home,weststr.,175,,8003,zuerich,2.0,36,2175,20458,13644,6814,10342,10116,1102,801,605,512,727,2464,3465,2618,1888,1369,1179,990,828,606,493,349,218,154,90,13632,4694,384,1587,1,137,21
1989_immo,weststr.,131,,8408,winterthur,3.5,82,2010,16440,11843,4597,8108,8332,947,868,803,747,918,1314,1420,1395,1160,1015,1120,1158,938,674,643,590,390,232,108,7697,6505,660,1534,2,35,7
296_immo,weststr.,134,,8003,zuerich,1.0,14,900,20458,13644,6814,10342,10116,1102,801,605,512,727,2464,3465,2618,1888,1369,1179,990,828,606,493,349,218,154,90,13632,4694,384,1587,1,137,21
705_immo,weststr.,4,,3005,bern,1.0,,950,4569,3754,815,2201,2368,246,237,211,192,182,285,345,399,342,354,346,327,267,259,195,189,105,45,43,2368,1654,142,383,0,20,2
704_immo,weststr.,4,,3005,bern,1.0,,1450,4569,3754,815,2201,2368,246,237,211,192,182,285,345,399,342,354,346,327,267,259,195,189,105,45,43,2368,1654,142,383,0,20,2
1683_immo,wettsteinallee,20,,4058,basel,2.5,78,2860,25949,15973,9976,12917,13032,1401,1212,1036,988,1187,2099,2639,2512,2015,1573,1655,1609,1395,1203,1092,915,681,442,295,12920,9307,1161,2457,3,92,9
1198_immo,wettsteinallee,96,,4058,basel,2.0,,1230,25949,15973,9976,12917,13032,1401,1212,1036,988,1187,2099,2639,2512,2015,1573,1655,1609,1395,1203,1092,915,681,442,295,12920,9307,1161,2457,3,92,9
2048_home,wettsteinallee,147,,4058,basel,3.5,90,2490,25949,15973,9976,12917,13032,1401,1212,1036,988,1187,2099,2639,2512,2015,1573,1655,1609,1395,1203,1092,915,681,442,295,12920,9307,1161,2457,3,92,9
1593_immo,wettsteinallee,83,,4058,basel,3.5,80,2100,25949,15973,9976,12917,13032,1401,1212,1036,988,1187,2099,2639,2512,2015,1573,1655,1609,1395,1203,1092,915,681,442,295,12920,9307,1161,2457,3,92,9
1968_home,wettsteinallee,96,,4058,basel,2.0,56,1240,25949,15973,9976,12917,13032,1401,1212,1036,988,1187,2099,2639,2512,2015,1573,1655,1609,1395,1203,1092,915,681,442,295,12920,9307,1161,2457,3,92,9
1608_flat,wettswilerstrassse,18,,8903,birmensdorf,3.5,,1781,6907,5145,1762,3440,3467,427,378,369,307,270,373,501,580,554,474,508,439,405,308,345,287,187,130,65,3029,3024,286,557,0,6,5
236_home,weystr.,13,,6006,luzern,2.0,,1490,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
670_home,wibichstr.,33,,8037,zuerich,2.5,73,2990,16065,11680,4385,7898,8167,895,619,502,383,535,1530,2197,1947,1555,1146,1068,927,733,531,444,357,260,225,211,10244,3813,519,1337,0,129,23
424_home,wibichstr.,70,,8037,zuerich,4.5,120,4750,16065,11680,4385,7898,8167,895,619,502,383,535,1530,2197,1947,1555,1146,1068,927,733,531,444,357,260,225,211,10244,3813,519,1337,0,129,23
898_flat,wichlernstr.,6,,6010,kriens,3.5,80,1730,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
807_flat,wichlernstr.,14,,6010,kriens,4.5,103,1900,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
825_flat,wichlernstr.,3,a,6010,kriens,4.5,106,1950,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
839_flat,wichlernstr.,8,,6010,kriens,4.5,103,1860,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
907_flat,wichlernstr.,3,a,6010,kriens,2.5,52,1410,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
887_flat,wichlernstr.,14,,6010,kriens,2.5,65,1480,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
886_flat,wichlernweg,11,,6010,kriens,4.0,84,1660,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
855_flat,widenrain,6,,6363,obbuergen,2.5,34,1740,822,652,170,457,365,32,31,28,26,45,47,54,59,43,54,68,91,73,58,45,35,14,11,8,350,374,30,66,0,0,1
1382_flat,widmerstr.,68,,8038,zuerich,3.5,76,3240,17497,12497,5000,8333,9164,1057,922,691,623,742,1264,1760,1762,1519,1215,1132,999,860,649,596,596,431,375,304,9408,5686,761,1554,1,79,7
130_immo,widumweg,5,,8049,zuerich,3.0,65,1900,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
1541_home,wielandplatz,3,,4054,basel,2.0,47,1345,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
1243_immo,wiesenschanzweg,32,,4057,basel,2.0,70,1370,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1182_home,wiesenschanzweg,34,,4057,basel,3.0,68,1595,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1877_home,wiesenschanzweg,32,,4057,basel,2.5,57,1380,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1159_home,wiesenschanzweg,38,,4057,basel,3.0,70,1590,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1944_home,wiesenschanzweg,22,,4057,basel,3.0,84,2380,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
65_flat,wiesenstr.,14,,4057,basel,1.5,42,1050,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
471_flat,wiesenstr.,40,,3072,ostermundigen,2.5,,1530,17732,12191,5541,8604,9128,979,877,838,746,946,1231,1314,1308,1201,1191,1204,1172,995,923,970,764,535,313,225,7934,7133,938,1691,2,30,4
619_flat,wiesenstr.,10,,3072,ostermundigen,2.0,54,1515,17732,12191,5541,8604,9128,979,877,838,746,946,1231,1314,1308,1201,1191,1204,1172,995,923,970,764,535,313,225,7934,7133,938,1691,2,30,4
2465_home,wiesenstr.,35,,8400,winterthur,2.5,70,1490,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
1848_home,wiesenstr.,14,,4057,basel,1.5,28,1050,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1180_flat,wiesentalweg,4,,8542,wiesendangen,3.5,,2400,5051,4586,465,2494,2557,239,259,311,227,277,248,239,308,323,341,410,414,327,270,280,227,163,121,67,1979,2465,273,331,0,3,0
2671_home,wieshofstr.,66,,8408,winterthur,3.0,53,1360,16440,11843,4597,8108,8332,947,868,803,747,918,1314,1420,1395,1160,1015,1120,1158,938,674,643,590,390,232,108,7697,6505,660,1534,2,35,7
1142_flat,wieshofstr.,80,,8408,winterthur,3.5,80,1470,16440,11843,4597,8108,8332,947,868,803,747,918,1314,1420,1395,1160,1015,1120,1158,938,674,643,590,390,232,108,7697,6505,660,1534,2,35,7
339_immo,wiesliacher,45,,8053,zuerich,3.5,,2119,11147,8141,3006,5141,6006,559,562,570,443,468,518,680,805,832,808,767,711,570,564,542,665,459,359,265,5062,4243,680,1096,1,54,11
1007_home,wiesliacher,97,,8053,zuerich,4.5,130,2875,11147,8141,3006,5141,6006,559,562,570,443,468,518,680,805,832,808,767,711,570,564,542,665,459,359,265,5062,4243,680,1096,1,54,11
2725_home,wildbachstr.,18,,8400,winterthur,,26,710,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
1720_home,wilhelm-his-str.,5,,4056,basel,1.0,29,890,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
1488_immo,wilhelm-his-str.,5,,4056,basel,1.0,21,870,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
1823_home,wilhelmhis-str.,9,,4056,basel,4.5,84,2235,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
1556_immo,wilhelmhis-str.,9,,4056,basel,3.0,99,2170,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
1682_immo,wilhelmkleinstr.,19,,4056,basel,2.0,49,1230,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
718_flat,wilkerstr.,76,,3097,liebefeld,3.5,80,1990,8652,6562,2090,4166,4486,490,388,380,315,463,768,780,807,615,539,566,562,465,383,335,293,226,158,119,4491,2949,387,789,0,33,3
1988_immo,wingertlistr.,31,,8405,winterthur,3.5,86,1710,18295,14588,3707,8826,9469,935,988,1007,965,975,1097,1123,1255,1177,1148,1330,1336,1007,979,929,928,595,352,169,7700,8142,926,1498,1,16,12
2608_home,wingertlistr.,23,,8405,winterthur,3.5,71,1620,18295,14588,3707,8826,9469,935,988,1007,965,975,1097,1123,1255,1177,1148,1330,1336,1007,979,929,928,595,352,169,7700,8142,926,1498,1,16,12
1081_immo,winkelriedplatz,9,,4053,basel,3.0,63,1660,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
1132_home,winkelriedplatz,8,,4053,basel,3.0,73,1490,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
131_home,winkelriedstr.,32,,6003,luzern,3.5,104,3110,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
570_immo,winkelriedstr.,66,,3014,bern,2.0,,1370,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
2311_home,winkelriedstr.,13,,3014,bern,3.5,66,1511,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
94_home,winkelriedstr.,37,,6003,luzern,2.5,60,1630,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
846_flat,winkelriedstr.,56,,6003,luzern,2.5,57,1900,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
1016_flat,winkelriedstr.,56,,6003,luzern,3.5,76,1940,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
2270_immo,winkelriedstr.,63,,6003,luzern,1.0,,1000,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
901_immo,winkelriedstr.,39,,3014,bern,4.0,100,1741,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
758_immo,winkelriedstr.,44,,3014,bern,3.5,69,1690,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
799_immo,winkelriedstr.,11,,3014,bern,2.5,54,1270,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
410_immo,winkelriedstr.,49,,3014,bern,4.0,,2245,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
2177_immo,winkelriedstr.,11,,6003,luzern,2.5,64,1890,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
601_home,winkelriedstr.,34,,8006,zuerich,3.5,97,4000,18336,12771,5565,9032,9304,969,756,679,562,889,1732,2331,1840,1581,1327,1276,1020,782,659,608,553,343,252,177,11183,5239,480,1261,1,147,25
416_home,winkelriedstr.,27,,8006,zuerich,1.0,16,125,18336,12771,5565,9032,9304,969,756,679,562,889,1732,2331,1840,1581,1327,1276,1020,782,659,608,553,343,252,177,11183,5239,480,1261,1,147,25
2310_home,winkelriedstr.,13,,3014,bern,3.5,66,1505,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
2404_home,winkelriedstr.,14,,3014,bern,3.5,,1760,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
2244_immo,winkelriedstr.,36,,6003,luzern,2.5,,1550,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
1031_home,winterthurerstr.,146,,8057,zuerich,2.0,31,1700,21729,15069,6660,10803,10926,1261,1099,913,804,1209,2206,2491,2117,1748,1499,1361,1234,899,773,662,579,383,307,184,12664,6581,664,1679,0,116,25
1033_home,winterthurerstr.,344,,8057,zuerich,2.5,56,1730,21729,15069,6660,10803,10926,1261,1099,913,804,1209,2206,2491,2117,1748,1499,1361,1234,899,773,662,579,383,307,184,12664,6581,664,1679,0,116,25
583_home,winterthurerstr.,80,,8006,zuerich,2.5,58,2020,18336,12771,5565,9032,9304,969,756,679,562,889,1732,2331,1840,1581,1327,1276,1020,782,659,608,553,343,252,177,11183,5239,480,1261,1,147,25
1029_home,winterthurerstr.,287,,8057,zuerich,4.0,80,1400,21729,15069,6660,10803,10926,1261,1099,913,804,1209,2206,2491,2117,1748,1499,1361,1234,899,773,662,579,383,307,184,12664,6581,664,1679,0,116,25
374_immo,winterthurerstr.,81,,8006,zuerich,3.0,81,2770,18336,12771,5565,9032,9304,969,756,679,562,889,1732,2331,1840,1581,1327,1276,1020,782,659,608,553,343,252,177,11183,5239,480,1261,1,147,25
936_home,winterthurerstr.,580,,8051,zuerich,1.0,,1280,22582,13610,8972,11159,11423,1290,1151,952,928,1417,2166,2292,1894,1722,1419,1384,1313,1115,914,758,632,542,403,290,10968,8130,1017,2383,2,67,15
1037_home,winterthurerstr.,344,,8057,zuerich,3.5,80,2066,21729,15069,6660,10803,10926,1261,1099,913,804,1209,2206,2491,2117,1748,1499,1361,1234,899,773,662,579,383,307,184,12664,6581,664,1679,0,116,25
951_home,winterthurerstr.,539,,8051,zuerich,3.0,76,1925,22582,13610,8972,11159,11423,1290,1151,952,928,1417,2166,2292,1894,1722,1419,1384,1313,1115,914,758,632,542,403,290,10968,8130,1017,2383,2,67,15
1564_flat,winterthurerstr.,495,,8051,zuerich,2.5,70,1900,22582,13610,8972,11159,11423,1290,1151,952,928,1417,2166,2292,1894,1722,1419,1384,1313,1115,914,758,632,542,403,290,10968,8130,1017,2383,2,67,15
1075_home,winterthurerstr.,16,,8006,zuerich,,16,1350,18336,12771,5565,9032,9304,969,756,679,562,889,1732,2331,1840,1581,1327,1276,1020,782,659,608,553,343,252,177,11183,5239,480,1261,1,147,25
1363_flat,winzerhalde,103,,8049,zuerich,3.5,107,3485,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
1344_flat,winzerhalde,101,,8049,zuerich,4.5,131,3760,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
282_immo,winzerstr.,103,,8049,zuerich,3.5,93,3990,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
163_immo,wirzenweid,27,,8053,zuerich,3.5,98,5780,11147,8141,3006,5141,6006,559,562,570,443,468,518,680,805,832,808,767,711,570,564,542,665,459,359,265,5062,4243,680,1096,1,54,11
989_home,witikonerstr.,423,,8053,zuerich,1.0,,1200,11147,8141,3006,5141,6006,559,562,570,443,468,518,680,805,832,808,767,711,570,564,542,665,459,359,265,5062,4243,680,1096,1,54,11
663_home,witikonerstr.,80,,8032,zuerich,3.5,115,4600,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
1681_flat,witikonstr.,12,,8118,pfaffhausen,1.0,18,850,2139,1630,509,1028,1111,102,121,122,121,96,79,148,148,172,175,181,165,102,87,93,85,74,48,20,931,922,81,194,0,10,1
732_home,wolframplatz,1,,8045,zuerich,2.0,30,2600,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
1311_flat,wolframplatz,1,,8045,zurich,3.0,57,4718,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
727_home,wolframplatz,1,,8045,zuerich,2.0,33,2000,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
1297_flat,wolframplatz,1,,8045,zurich,2.0,70,5164,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
292_immo,wolframplatz,1,,8045,zuerich,2.0,29,3411,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
587_flat,worbstr.,95,,3074,muri,3.0,,1590,6210,5178,1032,2988,3222,234,287,340,303,318,230,233,304,404,433,463,483,442,364,387,455,258,161,111,2492,2832,360,496,1,23,6
