index_scraped,Strasse,Nummer,Letter,Postleitzahl,Ort,Anzahl Zimmer,Flaeche m2,Preis CHF,Total,Schweiz,Ausland,Mann,Frau,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90 und mehr,Ledig,Verheiratet,Verwitwet,Geschieden,Unverheiratet,In eingetrage-ner Partner-schaft,Aufgelöste Partnerschaft
,voltastr.,29,,6005,luzern,4.0,86,1540,22778,19185,3593,10764,12014,1148,943,781,746,974,1766,2242,1985,1645,1376,1479,1532,1238,1067,1052,995,822,635,352,11661,7731,1278,2034,0,64,9
,voltastr.,123,,4056,basel,2.5,78,1910,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,voltastr.,123,,4056,basel,3.0,77,1930,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,voltastr.,56,,6005,luzern,3.0,68,1730,22778,19185,3593,10764,12014,1148,943,781,746,974,1766,2242,1985,1645,1376,1479,1532,1238,1067,1052,995,822,635,352,11661,7731,1278,2034,0,64,9
,voltastr.,72,,4056,basel,4.5,114,2690,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,voltastr.,88,,4056,basel,4.5,116,2710,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,voltastr.,72,,4056,basel,3.5,120,2950,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,voltastr.,88,,4056,basel,1.0,29,780,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,voltastr.,3,,6005,luzern,3.0,70,980,22778,19185,3593,10764,12014,1148,943,781,746,974,1766,2242,1985,1645,1376,1479,1532,1238,1067,1052,995,822,635,352,11661,7731,1278,2034,0,64,9
,voltastr.,38,,6005,luzern,2.0,57,1390,22778,19185,3593,10764,12014,1148,943,781,746,974,1766,2242,1985,1645,1376,1479,1532,1238,1067,1052,995,822,635,352,11661,7731,1278,2034,0,64,9
,voltastr.,24,,6005,luzern,3.5,82,2085,22778,19185,3593,10764,12014,1148,943,781,746,974,1766,2242,1985,1645,1376,1479,1532,1238,1067,1052,995,822,635,352,11661,7731,1278,2034,0,64,9
,voltastr.,88,,4056,basel,3.5,123,3100,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,voltastr.,24,,6005,luzern,3.5,80,2040,22778,19185,3593,10764,12014,1148,943,781,746,974,1766,2242,1985,1645,1376,1479,1532,1238,1067,1052,995,822,635,352,11661,7731,1278,2034,0,64,9
,voltastr.,75,,4056,basel,4.0,90,2700,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,voltastr.,72,,4056,basel,4.5,115,2710,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,vonmattstr.,38,,6003,luzern,3.5,104,2090,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,vonmattstr.,29,,6003,luzern,2.0,100,1200,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,vorhaldenstr.,17,,8049,zuerich,1.5,,1120,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
,vulkanplatz,7,,8048,zuerich,2.5,71,2830,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,vulkanplatz,7,,8048,zuerich,2.5,71,2850,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,vulkanstr.,110,,8048,zuerich,1.5,44,3000,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,wabernstr.,56,,3007,bern,2.0,59,1390,15835,12171,3664,7728,8107,855,589,451,383,809,1899,2342,1732,1278,1006,974,893,665,534,494,369,265,157,140,9910,4177,442,1221,1,68,16
,waesserwiesenstr.,81,c,8408,winterthur,3.5,93,2030,16440,11843,4597,8108,8332,947,868,803,747,918,1314,1420,1395,1160,1015,1120,1158,938,674,643,590,390,232,108,7697,6505,660,1534,2,35,7
,waesserwiesenstr.,67,q,8408,winterthur,3.5,84,1645,16440,11843,4597,8108,8332,947,868,803,747,918,1314,1420,1395,1160,1015,1120,1158,938,674,643,590,390,232,108,7697,6505,660,1534,2,35,7
,waffenplatzstr.,78,,8002,zuerich,2.5,55,2545,9573,6009,3564,4814,4759,624,465,372,290,312,908,1229,1100,842,686,653,501,356,255,317,247,170,137,109,5545,3029,290,636,1,61,11
,waffenplatzstr.,72,,8002,zuerich,1.0,12,1856,9573,6009,3564,4814,4759,624,465,372,290,312,908,1229,1100,842,686,653,501,356,255,317,247,170,137,109,5545,3029,290,636,1,61,11
,waffenweg,22,,3014,bern,3.5,67,1710,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
,wagnerstr.,3,,3007,bern,2.5,59,1380,15835,12171,3664,7728,8107,855,589,451,383,809,1899,2342,1732,1278,1006,974,893,665,534,494,369,265,157,140,9910,4177,442,1221,1,68,16
,wagnerstr.,23,,3007,bern,1.0,,760,15835,12171,3664,7728,8107,855,589,451,383,809,1899,2342,1732,1278,1006,974,893,665,534,494,369,265,157,140,9910,4177,442,1221,1,68,16
,wagnerstr.,10,,3007,bern,2.0,40,1290,15835,12171,3664,7728,8107,855,589,451,383,809,1899,2342,1732,1278,1006,974,893,665,534,494,369,265,157,140,9910,4177,442,1221,1,68,16
,walchestr.,17,,8006,zuerich,2.5,58,2545,18336,12771,5565,9032,9304,969,756,679,562,889,1732,2331,1840,1581,1327,1276,1020,782,659,608,553,343,252,177,11183,5239,480,1261,1,147,25
,waldeggweg,7,a,8400,winterthur,4.0,,1850,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,waldheimstr.,46,,3012,bern,3.5,74,1830,14314,11508,2806,6823,7491,836,550,435,372,612,1543,1970,1554,1150,877,821,839,647,553,507,400,301,195,152,8815,3884,427,1119,1,59,9
,waldheimstr.,14,,3012,bern,1.0,30,1190,14314,11508,2806,6823,7491,836,550,435,372,612,1543,1970,1554,1150,877,821,839,647,553,507,400,301,195,152,8815,3884,427,1119,1,59,9
,waldheimstr.,14,,3012,bern,1.0,28,1190,14314,11508,2806,6823,7491,836,550,435,372,612,1543,1970,1554,1150,877,821,839,647,553,507,400,301,195,152,8815,3884,427,1119,1,59,9
,waldheimstr.,86,,3012,bern,,,90,14314,11508,2806,6823,7491,836,550,435,372,612,1543,1970,1554,1150,877,821,839,647,553,507,400,301,195,152,8815,3884,427,1119,1,59,9
,waldheimstr.,6,,3012,bern,1.0,,1300,14314,11508,2806,6823,7491,836,550,435,372,612,1543,1970,1554,1150,877,821,839,647,553,507,400,301,195,152,8815,3884,427,1119,1,59,9
,waldhoeheweg,30,,3013,bern,1.0,,990,10971,8928,2043,5320,5651,590,436,325,320,480,1133,1342,1164,932,737,668,585,523,419,339,356,250,228,144,6737,2820,412,948,0,46,8
,waldighoferstr.,6,,4055,basel,2.0,60,1370,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,waldighoferstr.,6,,4055,basel,2.5,,1380,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,waldmannstr.,12,a,8001,zuerich,2.0,59,2980,5403,3702,1701,2874,2529,152,129,131,139,296,588,606,495,393,322,387,382,317,277,256,263,138,70,62,3173,1416,169,568,0,65,11
,waldmannstr.,53,,3027,bern,3.5,68,1360,13359,7821,5538,6611,6748,743,668,607,583,826,1032,1109,972,874,783,875,912,841,663,605,568,362,225,111,6108,5226,686,1300,2,32,3
,waldmannstr.,7,,3027,bern,3.0,60,1450,13359,7821,5538,6611,6748,743,668,607,583,826,1032,1109,972,874,783,875,912,841,663,605,568,362,225,111,6108,5226,686,1300,2,32,3
,waldmannstr.,3,,3027,bern,3.0,,1340,13359,7821,5538,6611,6748,743,668,607,583,826,1032,1109,972,874,783,875,912,841,663,605,568,362,225,111,6108,5226,686,1300,2,32,3
,waldmeisterstr.,44,,3018,bern,2.5,53,1420,17925,11755,6170,8625,9300,952,885,757,690,991,1377,1462,1335,1183,1059,1120,1209,1021,848,793,825,621,487,310,8245,6601,1113,1920,0,39,7
,waldshuterstr.,10,,4058,basel,3.0,70,1510,25949,15973,9976,12917,13032,1401,1212,1036,988,1187,2099,2639,2512,2015,1573,1655,1609,1395,1203,1092,915,681,442,295,12920,9307,1161,2457,3,92,9
,waldshuterstr.,10,,4058,basel,2.5,49,1530,25949,15973,9976,12917,13032,1401,1212,1036,988,1187,2099,2639,2512,2015,1573,1655,1609,1395,1203,1092,915,681,442,295,12920,9307,1161,2457,3,92,9
,waldstaetterstr.,15,,3014,bern,4.5,105,2650,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
,waldstaetterstr.,6,,6003,luzern,2.5,38,1495,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,waldstaetterstr.,6,,6003,luzern,4.5,111,3300,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,waldstaetterstr.,23,,6003,luzern,1.0,25,1015,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,waldstaetterstr.,10,,6003,luzern,3.5,70,1995,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,waldstaetterstr.,23,,6003,luzern,1.5,31,1090,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,waldstaetterstr.,12,,6003,luzern,2.5,68,1420,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,waldstaetterstr.,6,,6003,luzern,2.5,39,1495,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,waldweg,16,,6005,luzern,2.5,60,1750,22778,19185,3593,10764,12014,1148,943,781,746,974,1766,2242,1985,1645,1376,1479,1532,1238,1067,1052,995,822,635,352,11661,7731,1278,2034,0,64,9
,walkestr.,16,,8400,winterthur,3.0,65,1650,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,walkeweg,34,,4053,basel,3.0,74,1640,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,wallisellenstr.,333,,8050,zuerich,2.5,80,2220,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
,wallruetistr.,117,a,8404,winterthur,2.5,66,1535,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
,wallruetistr.,113,,8404,winterthur,4.0,,1755,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
,wallruetistr.,78,,8404,winterthur,3.0,60,1371,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
,wanderstr.,125,,4054,basel,3.0,84,1760,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
,wanderstr.,91,,4054,basel,4.5,140,2600,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
,wangenstr.,96,,3018,bern,3.0,72,1500,17925,11755,6170,8625,9300,952,885,757,690,991,1377,1462,1335,1183,1059,1120,1209,1021,848,793,825,621,487,310,8245,6601,1113,1920,0,39,7
,wangenstr.,62,,3018,bern,2.0,,1350,17925,11755,6170,8625,9300,952,885,757,690,991,1377,1462,1335,1183,1059,1120,1209,1021,848,793,825,621,487,310,8245,6601,1113,1920,0,39,7
,wankdorffeldstr.,101,,3014,bern,2.0,64,1620,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
,wankdorffeldstr.,113,,3014,bern,4.0,85,1790,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
,wankdorffeldstr.,81,,3014,bern,3.0,60,1630,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
,wankdorffeldstr.,105,,3014,bern,2.0,62,1250,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
,wankdorffeldstr.,75,,3014,bern,4.5,120,2250,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
,wankdorffeldstr.,101,,3014,bern,1.0,19,830,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
,wankdorffeldstr.,95,,3014,bern,3.5,63,1590,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
,wankdorffeldstr.,93,,3014,bern,3.5,,1350,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
,wannerstr.,22,,8045,zuerich,2.5,92,2498,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
,wannerstr.,20,,8045,zuerich,1.0,22,1250,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
,wannerstr.,24,,8045,zuerich,2.5,105,2866,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
,wannerstr.,41,,8045,zuerich,3.5,91,2685,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
,wannerstr.,35,,8045,zuerich,3.5,75,2305,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
,wartstr.,242,,8408,winterthur,4.5,95,2405,16440,11843,4597,8108,8332,947,868,803,747,918,1314,1420,1395,1160,1015,1120,1158,938,674,643,590,390,232,108,7697,6505,660,1534,2,35,7
,wartstr.,80,,8400,winterthur,2.5,52,1600,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,wartstr.,19,,8400,winterthur,4.0,,2164,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,wartstr.,26,,8400,winterthur,1.0,31,1250,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,wartstr.,15,,8400,winterthur,6.5,220,4680,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,wartstr.,242,,8408,winterthur,3.5,98,2160,16440,11843,4597,8108,8332,947,868,803,747,918,1314,1420,1395,1160,1015,1120,1158,938,674,643,590,390,232,108,7697,6505,660,1534,2,35,7
,wartstr.,12,,8400,winterthur,3.5,116,2880,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,wasgenring,137,,4054,basel,2.0,61,1400,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
,wasgenring,165,,4055,basel,2.0,51,1430,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,wasgenring,165,,4055,basel,2.0,64,1430,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,wasgenring,91,,4055,basel,4.0,89,1720,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,wasgenring,91,,4055,basel,3.0,82,1740,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,wasserfurristr.,43,,8400,winterthur,3.5,71,1682,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,wasserfurristr.,43,,8406,winterthur,3.5,71,1682,13587,9203,4384,6879,6708,772,755,695,595,898,1240,1311,1196,1020,938,947,875,751,501,402,324,215,109,43,6789,5202,411,1152,1,28,4
,wasserschoepfi,23,,8055,zuerich,1.0,69,1860,19907,15064,4843,9637,10270,1083,1265,1158,804,791,1253,1952,1755,1887,1621,1368,1102,915,688,586,554,435,376,314,10977,6425,759,1620,0,97,29
,wasserstr.,16,,4056,basel,1.5,52,1080,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,wasserstr.,11,,4056,basel,1.5,46,1230,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,wasserstr.,16,,4056,basel,1.0,37,745,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,wattstr.,16,,4056,basel,3.5,69,1550,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,wattstr.,25,,4056,basel,2.5,100,2160,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,wattstr.,22,,4056,basel,2.0,45,1090,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,wattstr.,6,,4056,basel,1.5,41,1295,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,wattstr.,23,,4056,basel,3.5,80,3300,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,wattstr.,25,,4056,basel,3.5,115,2150,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,weberstr.,100,,8400,winterthur,4.0,78,1590,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,weggisgasse,16,,6004,luzern,2.0,52,1640,9445,7274,2171,4533,4912,402,321,383,328,528,892,973,822,735,694,693,580,516,445,367,288,211,158,109,5417,2818,349,815,0,42,3
,wehntalerstr.,521,,8046,zuerich,2.0,,1361,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
,wehntalerstr.,457,,8046,zuerich,3.5,82,1990,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
,wehntalerstr.,424,,8046,zuerich,5.0,109,3300,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
,wehntalerstr.,432,,8046,zuerich,2.5,64,2760,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
,wehntalerstr.,426,,8046,zuerich,3.5,93,2830,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
,wehntalerstr.,426,,8046,zuerich,2.5,70,2320,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
,wehntalerstr.,374,,8046,zuerich,4.5,90,2650,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
,wehrenbachhalde,42,,8053,zuerich,5.5,205,7225,11147,8141,3006,5141,6006,559,562,570,443,468,518,680,805,832,808,767,711,570,564,542,665,459,359,265,5062,4243,680,1096,1,54,11
,wehrenbachhalde,39,,8053,zuerich,6.0,153,4240,11147,8141,3006,5141,6006,559,562,570,443,468,518,680,805,832,808,767,711,570,564,542,665,459,359,265,5062,4243,680,1096,1,54,11
,weidengasse,43,,4052,basel,3.0,70,1790,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
,weidgasse,10,,3018,bern,3.5,75,1510,17925,11755,6170,8625,9300,952,885,757,690,991,1377,1462,1335,1183,1059,1120,1209,1021,848,793,825,621,487,310,8245,6601,1113,1920,0,39,7
,weihergasse,16,,3005,bern,1.5,,1250,4569,3754,815,2201,2368,246,237,211,192,182,285,345,399,342,354,346,327,267,259,195,189,105,45,43,2368,1654,142,383,0,20,2
,weiherweg,86,,4054,basel,2.5,54,1380,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
,weiherweg,32,,4054,basel,1.0,30,1900,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
